farm_id,crop_type,fertilizer_usage_kg_per_ha,fuel_consumption_liters_per_ha,water_consumption_m3_per_ha,electricity_consumption_kwh_per_ha,fertilizer_emissions_kg_co2e,fuel_emissions_kg_co2e,electricity_emissions_kg_co2e,irrigation_energy_emissions_kg_co2e,carbon_footprint_kg_co2e_per_ha
FARM-05341,Sugarcane,191.88,130.85,16206.29,718.33,694.1396057142858,350.678,359.165,1215.47175,2619.454355714286
FARM-05342,Cotton,166.7,65.44,8254.48,,603.0491571428572,175.3792,,619.0859999999999,
FARM-05343,Sugarcane,208.18,79.87,18393.03,456.98,753.1060200000002,214.05160000000004,228.49,1379.47725,2575.12487
FARM-05344,Wheat,124.44,32.08,4000.07,151.4,450.1705885714286,85.9744,75.7,300.00525,911.8502385714287
FARM-05345,Cotton,160.36,69.19,6928.89,456.43,580.1137542857143,185.4292,228.215,519.66675,1513.4247042857144
FARM-05346,Cotton,133.89,55.67,7025.97,404.06,484.35663857142856,149.1956,202.03,526.94775,1362.5299885714285
FARM-05347,Maize,191.82,62.39,5213.46,277.34,693.9225514285714,167.20520000000002,138.67,391.0095,1390.8072514285714
FARM-05348,Rice,144.99,61.12,10524.45,484.99,524.5116814285715,163.8016,242.495,789.33375,1720.1420314285715
FARM-05349,Cotton,172.61,55.4,6858.15,292.06,624.4290042857144,148.472,146.03,514.3612499999999,1433.2922542857143
FARM-05350,Cotton,164.42,68.99,6716.04,310.36,594.8010942857143,184.8932,155.18,503.703,1438.5772942857143
FARM-05351,Rice,152.64,110.41,8384.06,576.44,552.1861028571428,295.8988,288.22,628.8045,1765.1094028571429
FARM-05352,Rice,155.39,91.33,10215.62,405.22,562.1344242857143,244.76440000000002,202.61,766.1715,1775.6803242857145
FARM-05353,Cotton,165.17,71.46,8025.56,416.26,597.5142728571429,191.5128,208.13,601.917,1599.074072857143
FARM-05354,Wheat,129.45,48.79,3565.56,201.98,468.2946214285714,130.7572,100.99,267.417,967.4588214285714
FARM-05355,Wheat,111.6,73.71,4186.0,267.66,403.72097142857143,197.5428,133.83,313.95,1049.0437714285715
FARM-05356,Rice,150.61,50.65,10774.02,,544.842432857143,135.742,,808.0515,
FARM-05357,Sugarcane,219.59,94.57,16349.1,575.34,794.3825100000001,253.4476,287.67,1226.1825,2561.68261
FARM-05358,Wheat,142.0,51.14,4054.88,177.06,513.6951428571429,137.0552,88.53,304.116,1043.3963428571428
FARM-05359,Soybean,55.02,56.66,3855.3,246.21,199.03878000000003,151.8488,123.105,289.1475,763.1400800000001
FARM-05360,Wheat,126.0,55.77,4737.62,201.14,455.814,149.4636,100.57,355.32149999999996,1061.1691
FARM-05361,Wheat,114.29,69.75,3646.15,254.58,413.4522385714286,186.93,127.29,273.46125,1001.1334885714286
FARM-05362,Rice,158.94,92.76,9590.88,547.7,574.976802857143,248.59680000000003,273.85,719.3159999999999,1816.739602857143
FARM-05363,Sugarcane,192.79,88.23,18722.85,635.64,697.4315957142858,236.45640000000003,317.82,1404.21375,2655.921745714286
FARM-05364,Rice,138.18,80.11,8851.25,442.93,499.87602000000004,214.69480000000001,221.465,663.84375,1599.87957
FARM-05365,Cotton,145.07,71.63,7063.61,522.18,524.8010871428571,191.9684,261.09,529.7707499999999,1507.630237142857
FARM-05366,Soybean,46.27,49.2,4016.84,227.29,167.38503000000003,131.85600000000002,113.645,301.263,714.14903
FARM-05367,Cotton,156.74,64.05,6599.01,308.87,567.0181457142858,171.654,154.435,494.92575,1388.0328957142856
FARM-05368,Sugarcane,213.26,102.11,17755.98,586.78,771.4832828571429,273.6548,293.39,1331.6985,2670.2265828571426
FARM-05369,Sugarcane,189.85,68.06,18986.32,494.36,686.7959357142857,182.4008,247.18,1423.974,2540.3507357142857
FARM-05370,Sugarcane,233.19,122.94,19612.97,479.29,843.5814814285716,329.4792,239.645,1470.9727500000001,2883.6784314285715
FARM-05371,Soybean,31.13,49.65,4235.71,242.5,112.61499857142859,133.062,121.25,317.67825,684.6052485714285
FARM-05372,Sugarcane,195.76,95.47,16555.82,534.44,708.1757828571428,255.8596,267.22,1241.6865,2472.941882857143
FARM-05373,Soybean,35.32,51.48,4577.86,199.83,127.77262285714286,137.9664,99.915,343.3395,708.9935228571428
FARM-05374,Rice,166.76,74.06,11034.72,478.9,603.2662114285713,198.48080000000002,239.45,827.6039999999999,1868.8010114285712
FARM-05375,Sugarcane,192.79,90.01,17857.1,476.43,697.4315957142858,241.22680000000003,238.215,1339.2824999999998,2516.1558957142856
FARM-05376,Maize,180.35,71.08,4987.55,358.71,652.4290071428572,190.4944,179.355,374.06625,1396.3446571428574
FARM-05377,Cotton,158.63,78.09,8825.3,466.89,573.8553557142857,209.2812,233.445,661.8974999999999,1678.4790557142856
FARM-05378,Maize,208.31,79.05,4769.21,288.99,753.5763042857143,211.854,144.495,357.69075,1467.6160542857144
FARM-05379,Wheat,129.18,49.13,4770.91,162.66,467.3178771428572,131.66840000000002,81.33,357.81825,1038.1345271428572
FARM-05380,Soybean,46.17,51.49,3415.05,260.46,167.0232728571429,137.9932,130.23,256.12875,691.375222857143
FARM-05381,Soybean,49.44,,4274.64,186.75,178.85273142857145,,93.375,320.598,
FARM-05382,Wheat,147.47,56.62,4906.17,231.14,533.4832585714287,151.7416,115.57,367.96274999999997,1168.7576085714286
FARM-05383,Wheat,125.11,,3861.98,248.78,452.59436142857146,,124.39,289.6485,
FARM-05384,Wheat,132.28,64.37,4261.15,306.16,478.5323485714286,172.51160000000002,153.08,319.58624999999995,1123.7101985714285
FARM-05385,Sugarcane,219.01,114.46,19612.82,647.0,792.2843185714287,306.7528,323.5,1470.9615,2893.498618571429
FARM-05386,Rice,131.39,63.17,9024.32,395.27,475.31271000000004,169.2956,197.635,676.824,1519.06731
FARM-05387,Wheat,132.63,,3494.76,222.31,479.7984985714286,,111.155,262.107,
FARM-05388,Rice,594.7980147907651,65.09,10356.9,468.29,2151.724304078078,174.4412,234.145,776.7674999999999,3337.0780040780783
FARM-05389,Cotton,160.49,44.68,7270.58,264.99,580.5840385714287,119.7424,132.495,545.2935,1378.1149385714286
FARM-05390,Wheat,118.74,62.18,3466.3,253.15,429.5504314285714,166.6424,126.575,259.9725,982.7403314285716
FARM-05391,Wheat,133.22,80.01,4305.1,295.62,481.93286571428575,214.42680000000001,147.81,322.8825,1167.0521657142856
FARM-05392,Soybean,44.7,42.52,4283.9,155.72,161.70544285714288,113.95360000000001,77.86,321.29249999999996,674.8115428571429
FARM-05393,Maize,153.11,67.08,4514.22,249.67,553.8863614285715,179.7744,124.835,338.5665,1197.0622614285717
FARM-05394,Soybean,47.86,58.23,4306.43,233.71,173.13696857142855,156.0564,116.855,322.98225,769.0306185714286
FARM-05395,Wheat,114.78,50.3,4666.26,206.7,415.22484857142854,134.804,103.35,349.9695,1003.3483485714285
FARM-05396,Wheat,113.17,31.16,4151.56,125.39,409.40055857142863,83.50880000000001,62.695,311.367,866.9713585714287
FARM-05397,Maize,218.1,58.09,4322.81,209.56,788.9923285714286,155.68120000000002,104.78,324.21075,1373.6642785714287
FARM-05398,Maize,183.41,92.02,5032.36,368.95,663.4987757142858,246.6136,184.475,377.42699999999996,1472.0143757142857
FARM-05399,Wheat,,,3703.82,244.58,,,122.29,277.7865,
FARM-05400,Cotton,154.55,61.42,7725.29,410.01,559.0956642857143,164.6056,205.005,579.39675,1508.1030142857144
FARM-05401,Wheat,117.58,42.58,4213.02,187.03,425.3540485714286,114.1144,93.515,315.97650000000004,948.9599485714286
FARM-05402,Soybean,52.51,67.74,3859.22,310.47,189.9586757142857,181.54319999999998,155.235,289.44149999999996,816.1783757142857
FARM-05403,Soybean,45.84,57.38,4808.83,239.46,165.8294742857143,153.7784,119.73,360.66225,800.0001242857143
FARM-05404,Maize,183.91,63.41,4874.93,306.23,665.3075614285715,169.93880000000001,153.115,365.61975,1353.9811114285715
FARM-05405,Rice,137.04,54.64,11511.75,364.69,495.7519885714285,146.4352,182.345,863.38125,1687.9134385714287
FARM-05406,Sugarcane,205.69,117.82,16183.83,649.68,744.0982671428571,315.7576,324.84,1213.7872499999999,2598.483117142857
FARM-05407,Sugarcane,210.41,89.57,16790.15,373.86,761.1732042857143,240.0476,186.93,1259.26125,2447.4120542857145
FARM-05408,Rice,134.17,73.83,10584.95,440.46,485.36955857142857,197.86440000000002,220.23,793.87125,1697.3352085714287
FARM-05409,Cotton,157.8,60.29,7103.21,354.86,570.8527714285715,161.5772,177.43,532.7407499999999,1442.6007214285714
FARM-05410,Wheat,125.72,32.76,3928.22,146.35,454.80108000000007,87.7968,73.175,294.6165,910.38938
FARM-05411,Cotton,148.84,71.64,7227.56,430.33,538.4393314285714,191.9952,215.165,542.067,1487.6665314285715
FARM-05412,Soybean,52.77,40.52,3961.12,215.57,190.8992442857143,108.59360000000001,107.785,297.084,704.3618442857144
FARM-05413,Maize,157.07,67.88,5562.53,297.77,568.2119442857143,181.9184,148.885,417.18974999999995,1316.2050942857143
FARM-05414,Cotton,131.78,100.77,8341.53,452.18,476.7235628571429,270.0636,226.09,625.6147500000001,1598.491912857143
FARM-05415,Cotton,159.5,68.79,8206.24,398.56,577.002642857143,184.35720000000003,199.28,615.468,1576.107842857143
FARM-05416,Maize,190.78,66.95,5272.64,377.4,690.1602771428572,179.42600000000002,188.7,395.44800000000004,1453.7342771428573
FARM-05417,Wheat,122.74,56.04,4368.14,217.92,444.02071714285717,150.18720000000002,108.96,327.6105,1030.7784171428573
FARM-05418,Maize,167.99,59.47,5324.79,347.6,607.7158242857143,159.3796,173.8,399.35925,1340.2546742857144
FARM-05419,Wheat,127.88,71.41,,231.23,462.6150342857143,191.3788,115.615,,
FARM-05420,Soybean,36.43,44.0,3755.05,233.62,131.78812714285715,117.92,116.81,281.62875,648.1468771428572
FARM-05421,Soybean,36.72,57.64,3923.18,213.89,132.83722285714288,154.4752,106.945,294.2385,688.4959228571429
FARM-05422,Maize,169.24,94.98,4950.02,408.62,612.2377885714286,254.54640000000003,204.31,371.2515,1442.3456885714288
FARM-05423,Sugarcane,216.75,83.83,18801.26,400.87,784.1086071428572,224.6644,200.435,1410.0945,2619.3025071428574
FARM-05424,Soybean,49.4,52.93,,200.61,178.70802857142857,141.85240000000002,100.305,,
FARM-05425,Sugarcane,243.93,105.28,16578.62,680.23,882.4341985714286,282.15040000000005,340.115,1243.3964999999998,2748.0960985714282
FARM-05426,Rice,152.24,50.12,10804.11,240.17,550.7390742857143,134.3216,120.085,810.30825,1615.4539242857145
FARM-05427,Soybean,45.01,45.83,4231.94,161.93,162.82689,122.8244,80.965,317.39549999999997,684.01179
FARM-05428,Sugarcane,,128.0,19025.19,702.99,,343.04,351.495,1426.88925,
FARM-05429,Maize,192.47,66.63,4969.58,313.77,696.273972857143,178.5684,156.885,372.7185,1404.445872857143
FARM-05430,Rice,133.54,67.91,10225.43,369.42,483.0904885714285,181.9988,184.71,766.90725,1616.7065385714286
FARM-05431,Wheat,118.4,74.68,4255.46,358.26,428.3204571428572,200.14240000000004,179.13,319.1595,1126.7523571428574
FARM-05432,Maize,188.2,59.95,5093.63,294.47,680.826942857143,160.66600000000003,147.235,382.02225,1370.750192857143
FARM-05433,Sugarcane,239.38,119.04,18711.57,544.28,865.9742485714287,319.02720000000005,272.14,1403.36775,2860.5091985714284
FARM-05434,Sugarcane,229.99,87.31,18537.57,443.84,832.005252857143,233.9908,221.92,1390.31775,2678.233802857143
FARM-05435,Rice,148.6,73.3,9116.27,340.33,537.5711142857142,196.44400000000002,170.165,683.72025,1587.9003642857142
FARM-05436,Cotton,133.6,57.04,7450.39,295.56,483.3075428571429,152.8672,147.78,558.77925,1342.7339928571428
FARM-05437,Sugarcane,220.19,150.67,17132.74,649.26,796.5530528571429,403.7956,324.63,1284.9555,2809.934152857143
FARM-05438,Wheat,123.86,,4782.03,184.33,448.0723971428572,,92.165,358.65225,
FARM-05439,Cotton,154.19,71.86,8858.73,359.85,557.7933385714286,192.5848,179.925,664.4047499999999,1594.7078885714286
FARM-05440,Rice,142.37,56.87,10403.33,330.5,515.0336442857142,152.4116,165.25,780.24975,1612.944994285714
FARM-05441,Soybean,49.17,41.35,3266.91,194.89,177.87598714285716,110.81800000000001,97.445,245.01824999999997,631.1572371428572
FARM-05442,Cotton,132.08,70.03,7109.06,379.4,477.8088342857144,187.68040000000002,189.7,533.1795,1388.3687342857145
FARM-05443,Sugarcane,209.28,100.47,18600.07,573.74,757.0853485714285,269.25960000000003,286.87,1395.00525,2708.220198571428
FARM-05444,Maize,184.71,55.81,5315.77,236.1,668.2016185714288,149.57080000000002,118.05,398.68275,1334.5051685714286
FARM-05445,Maize,174.0,62.09,4584.28,202.2,629.4574285714286,166.40120000000002,101.1,343.82099999999997,1240.7796285714287
FARM-05446,Soybean,49.07,52.27,3985.37,209.24,177.51423,140.08360000000002,104.62,298.90274999999997,721.12058
FARM-05447,Soybean,42.12,,3480.23,214.49,152.37210857142856,,107.245,261.01725,
FARM-05448,Soybean,30.91,49.41,3573.86,246.46,111.81913285714286,132.4188,123.23,268.0395,635.5074328571429
FARM-05449,Sugarcane,228.34,96.14,15919.52,584.04,826.0362600000001,257.65520000000004,292.02,1193.964,2569.67546
FARM-05450,Cotton,146.52,35.0,8290.57,244.83,530.0465657142857,93.80000000000001,122.415,621.79275,1368.0543157142856
FARM-05451,Maize,179.21,66.34,5001.68,229.4,648.3049757142858,177.79120000000003,114.7,375.12600000000003,1315.922175714286
FARM-05452,Cotton,175.23,76.97,7760.85,333.18,633.9070414285715,206.27960000000002,166.59,582.06375,1588.8403914285714
FARM-05453,Cotton,146.32,85.57,7387.12,384.44,529.3230514285714,229.3276,192.22,554.034,1504.9046514285715
FARM-05454,Wheat,126.81,55.88,4968.96,215.25,458.74423285714295,149.75840000000002,107.625,372.67199999999997,1088.799632857143
FARM-05455,Sugarcane,214.24,70.64,18645.48,361.12,775.0285028571429,189.3152,180.56,1398.4109999999998,2543.314702857143
FARM-05456,Wheat,135.64,47.96,4163.53,192.94,490.6873885714285,128.5328,96.47,312.26475,1027.9549385714286
FARM-05457,Maize,195.77,65.42,4503.53,285.56,708.2119585714286,175.3256,142.78,337.76475,1364.0823085714287
FARM-05458,Maize,201.02,78.13,4324.91,333.95,727.2042085714288,209.3884,166.975,324.36825,1427.9358585714288
FARM-05459,Maize,187.03,63.97,4743.51,231.41,676.5943842857143,171.4396,115.705,355.76325,1319.5022342857144
FARM-05460,Soybean,49.95,56.64,3764.73,227.04,180.6976928571429,151.79520000000002,113.52,282.35474999999997,728.3676428571429
FARM-05461,Rice,146.58,65.32,11298.64,,530.2636200000002,175.05759999999998,,847.3979999999999,
FARM-05462,Maize,188.96,68.79,4857.59,317.64,683.5762971428572,184.35720000000003,158.82,364.31925,1391.0727471428572
FARM-05463,Soybean,51.23,62.64,4200.98,227.34,185.3281842857143,167.8752,113.67,315.07349999999997,781.9468842857143
FARM-05464,Rice,148.62,71.93,8497.13,407.49,537.6434657142858,192.77240000000003,203.745,637.2847499999999,1571.4456157142859
FARM-05465,Rice,132.76,76.55,10876.27,433.68,480.26878285714287,205.154,216.84,815.72025,1717.983032857143
FARM-05466,Soybean,44.26,60.24,4178.66,191.02,160.11371142857143,161.44320000000002,95.51,313.3995,730.4664114285714
FARM-05467,Wheat,101.15,48.29,4282.88,223.7,365.91735000000006,129.4172,111.85,321.216,928.4005500000001
FARM-05468,Rice,125.72,90.39,8758.16,463.8,454.80108000000007,242.2452,231.9,656.862,1585.80828
FARM-05469,Soybean,46.91,54.41,3472.67,218.91,169.70027571428568,145.8188,109.455,260.45025,685.4243257142857
FARM-05470,Soybean,41.04,64.62,3282.34,262.88,148.46513142857145,173.18160000000003,131.44,246.1755,699.2622314285715
FARM-05471,Rice,158.79,88.45,8185.6,438.08,574.4341671428572,237.04600000000002,219.04,613.92,1644.4401671428573
FARM-05472,Rice,137.84,64.78,11608.3,504.22,498.6460457142857,173.61040000000003,252.11,870.6225,1794.9889457142858
FARM-05473,Rice,159.95,73.25,10088.97,336.98,578.63055,196.31,168.49,756.67275,1700.1033
FARM-05474,Soybean,49.51,62.24,3587.56,218.76,179.10596142857145,166.8032,109.38,269.067,724.3561614285715
FARM-05475,Wheat,123.31,68.94,4591.69,286.83,446.08273285714296,184.7592,143.415,344.37674999999996,1118.633682857143
FARM-05476,Cotton,,62.62,7869.38,319.43,,167.8216,159.715,590.2035,
FARM-05477,Sugarcane,620.3841496692686,,15841.17,586.79,2244.2839745821266,,293.395,1188.08775,
FARM-05478,Maize,191.12,81.05,5040.79,314.16,691.3902514285716,217.214,157.08,378.05924999999996,1443.7435014285716
FARM-05479,Cotton,166.8,77.53,7862.05,413.12,603.4109142857144,207.78040000000001,206.56,589.65375,1607.4050642857144
FARM-05480,Maize,155.2,71.7,4841.77,275.49,561.4470857142857,192.156,137.745,363.13275000000004,1254.4808357142858
FARM-05481,Rice,149.39,88.46,10772.82,459.12,540.4289957142857,237.0728,229.56,807.9615,1815.0232957142857
FARM-05482,Maize,162.45,61.45,4919.52,234.84,587.6744785714286,164.686,117.42,368.964,1238.7444785714285
FARM-05483,Soybean,45.28,48.21,3538.93,193.49,163.8036342857143,129.2028,96.745,265.41974999999996,655.1711842857143
FARM-05484,Soybean,48.39,51.59,3672.58,175.87,175.05428142857147,138.26120000000003,87.935,275.4435,676.6939814285715
FARM-05485,Sugarcane,211.38,121.99,18168.78,665.33,764.6822485714287,326.9332,332.665,1362.6584999999998,2786.938948571428
FARM-05486,Maize,,68.4,4682.93,306.28,,183.31200000000004,153.14,351.21975000000003,
FARM-05487,Sugarcane,217.6,262.6474179062102,16476.76,648.58,787.1835428571429,703.8950799886434,324.29,1235.7569999999998,3051.125622845786
FARM-05488,Wheat,119.05,49.71,,276.5,430.6718785714286,133.2228,138.25,,
FARM-05489,Soybean,48.54,57.36,11393.833427599418,273.43,175.59691714285717,153.72480000000002,136.715,854.5375070699564,1320.5742242128135
FARM-05490,Cotton,144.18,72.44,6715.98,341.4,521.5814485714286,194.13920000000002,170.7,503.69849999999997,1390.1191485714287
FARM-05491,Cotton,131.31,54.85,7904.75,370.62,475.02330428571435,146.99800000000002,185.31,592.8562499999999,1400.1875542857142
FARM-05492,Soybean,45.38,70.79,4014.4,325.45,164.16539142857144,189.71720000000002,162.725,301.08,817.6875914285715
FARM-05493,Maize,175.21,66.27,5081.1,212.44,633.8346900000001,177.6036,106.22,381.08250000000004,1298.7407900000003
FARM-05494,Cotton,161.4,58.32,6755.36,279.05,583.8760285714286,156.29760000000002,139.525,506.65199999999993,1386.3506285714284
FARM-05495,Sugarcane,222.28,100.26,17474.26,426.52,804.1137771428572,268.69680000000005,213.26,1310.5694999999998,2596.640077142857
FARM-05496,Wheat,133.84,54.8,4216.39,225.36,484.17576,146.864,112.68,316.22925000000004,1059.94901
FARM-05497,Maize,187.67,77.11,4826.28,473.31,678.90963,206.65480000000002,236.655,361.97099999999995,1484.19043
FARM-05498,Soybean,49.98,48.08,4163.11,156.13,180.80622,128.8544,78.065,312.23324999999994,699.9588699999999
FARM-05499,Cotton,141.95,71.81,7872.28,373.26,513.5142642857143,192.45080000000002,186.63,590.4209999999999,1483.0160642857143
FARM-05500,Wheat,420.3970787125559,58.18,3556.28,225.59,1520.8164606054365,155.9224,112.795,266.721,2056.2548606054365
FARM-05501,Rice,138.95,124.79,11131.86,570.2,502.6615499999999,334.4372,285.1,834.8895,1957.08825
FARM-05502,Soybean,49.4,59.68,4405.01,214.56,178.70802857142857,159.94240000000002,107.28,330.37575,776.3061785714285
FARM-05503,Rice,165.37,81.58,9189.96,527.58,598.2377871428571,218.6344,263.79,689.247,1769.9091871428573
FARM-05504,Sugarcane,236.82,75.73,16418.86,411.65,856.7132657142859,202.95640000000003,205.825,1231.4145,2496.9091657142862
FARM-05505,Rice,153.65,89.57,10925.35,477.92,555.8398500000001,240.0476,238.96,819.40125,1854.2487
FARM-05506,Maize,201.57,74.86,5681.79,315.98,729.1938728571429,200.62480000000002,157.99,426.13425,1513.942922857143
FARM-05507,Soybean,41.99,49.13,3712.73,204.96,151.9018242857143,131.66840000000002,102.48,278.45475,664.5049742857143
FARM-05508,Sugarcane,185.34,122.89,17513.4,608.06,670.4806885714286,329.34520000000003,304.03,1313.505,2617.3608885714284
FARM-05509,Wheat,148.07,,3321.27,194.3,535.6538014285715,,97.15,249.09525,
FARM-05510,Wheat,137.99,67.24,3663.48,275.44,499.18868142857144,180.2032,137.72,274.76099999999997,1091.8728814285714
FARM-05511,Maize,180.95,80.86,5689.7,363.51,654.5995499999999,216.7048,181.755,426.72749999999996,1479.78685
FARM-05512,Wheat,119.0,57.85,4021.14,181.59,430.491,155.038,90.795,301.58549999999997,977.9095
FARM-05513,Maize,193.67,88.91,5261.47,285.42,700.6150585714286,238.27880000000002,142.71,394.61025,1476.2141085714286
FARM-05514,Soybean,53.78,36.13,,181.28,194.55299142857143,96.82840000000002,90.64,,
FARM-05515,Soybean,48.88,47.65,4374.24,232.71,176.82689142857146,127.702,116.355,328.068,748.9518914285715
FARM-05516,Cotton,147.83,,7161.98,354.03,534.7855842857143,,177.015,537.1484999999999,
FARM-05517,Maize,155.07,77.01,5165.71,330.52,560.9768014285714,206.38680000000002,165.26,387.42825,1320.0518514285714
FARM-05518,Sugarcane,244.81,102.75,16649.76,695.61,885.6176614285714,275.37,347.805,1248.7319999999997,2757.524661428571
FARM-05519,Cotton,154.35,54.34,7391.91,330.59,558.37215,145.6312,165.295,554.39325,1423.6916
FARM-05520,Cotton,160.62,57.37,8243.39,305.23,581.054322857143,153.7516,152.615,618.25425,1505.675172857143
FARM-05521,Wheat,112.91,61.22,4348.91,228.63,408.45999,164.0696,114.315,326.16825,1013.0128399999999
FARM-05522,Sugarcane,218.95,,17930.64,495.89,792.0672642857141,,247.945,1344.798,
FARM-05523,Maize,184.31,66.12,4177.13,241.64,666.75459,177.2016,120.82,313.28475,1278.06094
FARM-05524,Maize,,56.98,4674.45,192.67,,152.7064,96.335,350.58374999999995,
FARM-05525,Maize,211.22,94.78,5865.63,399.63,764.1034371428573,254.0104,199.815,439.92225,1657.8510871428573
FARM-05526,Cotton,161.81,98.86,8140.23,434.72,585.3592328571428,264.9448,217.36,610.51725,1678.1812828571428
FARM-05527,Cotton,141.92,65.95,6315.71,259.39,513.4057371428571,176.746,129.695,473.67825,1293.524987142857
FARM-05528,Soybean,38.88,59.58,3884.09,226.96,140.6511771428572,159.6744,113.48,291.30675,705.1123271428572
FARM-05529,Cotton,138.04,74.64,7692.23,422.95,499.36956,200.0352,211.475,576.91725,1487.79701
FARM-05530,Maize,164.75,74.12,4891.71,330.93,595.9948928571429,198.6416,165.465,366.87825,1326.9797428571428
FARM-05531,Cotton,,76.18,7589.66,499.72,,204.16240000000002,249.86,569.2244999999999,
FARM-05532,Soybean,50.99,45.75,4364.55,176.94,184.45996714285715,122.61000000000001,88.47,327.34125,722.8812171428572
FARM-05533,Cotton,166.72,89.52,7185.1,522.64,603.1215085714286,239.9136,261.32,538.8825,1643.2376085714286
FARM-05534,Cotton,174.62,71.39,6436.89,367.48,631.700322857143,191.32520000000002,183.74,482.76675,1489.532272857143
FARM-05535,Sugarcane,230.55,89.56,16704.66,547.55,834.031092857143,240.0208,273.775,1252.8495,2600.6763928571427
FARM-05536,Soybean,43.31,71.57,3503.54,219.27,156.67701857142862,191.80759999999998,109.635,262.7655,720.8851185714286
FARM-05537,Maize,158.61,57.47,5326.01,168.01,573.7830042857145,154.0196,84.005,399.45075,1211.2583542857144
FARM-05538,Cotton,174.6,80.78,6852.16,355.8,631.6279714285715,216.49040000000002,177.9,513.9119999999999,1539.9303714285716
FARM-05539,Soybean,41.78,60.76,3802.83,229.11,151.1421342857143,162.8368,114.555,285.21225,713.7461842857143
FARM-05540,Wheat,108.89,74.72,4796.19,269.96,393.9173528571429,200.24960000000002,134.98,359.71424999999994,1088.8612028571429
FARM-05541,Sugarcane,241.48,109.3,18049.05,637.8,873.5711485714286,292.92400000000004,318.9,1353.6787499999998,2839.073898571429
FARM-05542,Soybean,44.0,49.04,4181.96,148.95,159.17314285714286,131.4272,74.475,313.647,678.7223428571428
FARM-05543,Maize,177.56,82.77,5007.71,299.08,642.3359828571429,221.8236,149.54,375.57824999999997,1389.2778328571428
FARM-05544,Rice,149.96,84.76,11061.49,,542.4910114285715,227.15680000000003,,829.6117499999999,
FARM-05545,Wheat,120.11,32.84,3566.51,119.8,434.5065042857143,88.01120000000002,59.9,267.48825,849.9059542857143
FARM-05546,Sugarcane,231.82,114.51,17444.4,483.67,838.6254085714287,306.88680000000005,241.835,1308.3300000000002,2695.677208571429
FARM-05547,Sugarcane,207.18,96.61,15474.94,436.01,749.4884485714286,258.9148,218.005,1160.6205,2387.028748571429
FARM-05548,Cotton,139.23,69.52,7792.8,516.83,503.6744699999999,186.3136,258.415,584.46,1532.8630699999999
FARM-05549,Soybean,50.42,62.48,4179.49,169.46,182.39795142857145,167.4464,84.73,313.46175,748.0361014285716
FARM-05550,Sugarcane,196.05,79.73,18583.23,401.18,709.2248785714287,213.67640000000003,200.59,1393.74225,2517.233528571429
FARM-05551,Sugarcane,199.97,94.68,17492.24,629.63,723.4057585714286,253.74240000000003,314.815,1311.9180000000001,2603.881158571429
FARM-05552,Soybean,45.56,59.68,4158.67,274.19,164.81655428571432,159.94240000000002,137.095,311.90024999999997,773.7542042857144
FARM-05553,Rice,,79.37,10969.16,527.41,,212.71160000000003,263.705,822.687,
FARM-05554,Cotton,160.6,49.06,7563.4,239.77,580.9819714285716,131.48080000000002,119.885,567.255,1399.6027714285715
FARM-05555,Cotton,149.81,62.57,6955.97,331.99,541.9483757142857,167.6876,165.995,521.69775,1397.3287257142856
FARM-05556,Maize,183.71,58.38,5364.66,299.15,664.5840471428572,156.4584,149.575,402.3495,1372.9669471428572
FARM-05557,Rice,130.0,104.5,10272.17,435.8,470.2842857142858,280.06,217.9,770.41275,1738.6570357142857
FARM-05558,Sugarcane,,123.81,18665.13,693.62,,331.81080000000003,346.81,1399.88475,
FARM-05559,Wheat,135.23,,3926.96,312.34,489.2041842857143,,156.17,294.522,
FARM-05560,Wheat,115.62,50.33,4522.45,287.58,418.26360857142856,134.8844,143.79,339.18375,1036.1217585714285
FARM-05561,Wheat,115.74,69.24,4503.33,290.81,418.6977171428572,185.5632,145.405,337.74975,1087.415667142857
FARM-05562,Wheat,123.19,44.62,4247.57,180.02,445.6486242857143,119.5816,90.01,318.56775,973.8079742857142
FARM-05563,Wheat,107.65,49.53,3925.33,174.91,389.43156428571433,132.74040000000002,87.455,294.39975,904.0267142857144
FARM-05564,Maize,772.6993024118118,54.07,5096.97,192.41,2795.2949192820442,144.9076,96.205,382.27275000000003,3418.6802692820443
FARM-05565,Rice,159.15,61.03,9050.7,397.73,575.7364928571428,163.56040000000002,198.865,678.8025,1616.964392857143
FARM-05566,Rice,121.73,84.71,9402.0,515.68,440.36697000000004,227.0228,257.84,705.15,1630.37977
FARM-05567,Cotton,157.87,50.52,8392.39,339.13,571.1060014285715,135.39360000000002,169.565,629.4292499999999,1505.4938514285714
FARM-05568,Cotton,169.98,66.3,7283.29,369.1,614.9147914285713,177.684,184.55,546.24675,1523.3955414285713
FARM-05569,Soybean,35.89,55.18,3388.04,250.69,129.83463857142857,147.88240000000002,125.345,254.10299999999998,657.1650385714286
FARM-05570,Rice,153.53,78.79,9935.6,380.41,555.4057414285714,211.15720000000002,190.205,745.17,1701.9379414285713
FARM-05571,Rice,154.1,99.05,11040.2,341.69,557.4677571428571,265.454,170.845,828.015,1821.7817571428573
FARM-05572,Sugarcane,207.98,118.31,17929.64,582.71,752.3825057142858,317.0708,291.355,1344.723,2705.5313057142857
